asset_id,reading_id,temperature,voltage,current,irradiance,soiling,power_output,condition,fault_type
P001,1,43.53876249399582,38.22445926901738,7.418613785575432,551.2475880857537,7.406677446676758,283.5725004792989,normal,none
P001,2,39.76231281122599,37.15891339740892,7.281085719584778,616.3304466953698,6.020187290499804,270.55723369316155,normal,none
P001,3,42.90049032306008,40.50662486795118,8.258559462884977,724.6045231419268,2.781907082306627,334.52637011275016,normal,none
P001,4,85.14548129582019,31.283254554894043,3.0207515495539754,662.1917999247127,68.28852288827125,94.49893967178764,abnormal,combined
P001,5,27.318646084503698,37.48358188416732,9.542483099042379,801.8630156834456,8.071282732743802,357.68644662123774,normal,none
P001,6,38.405702286367514,41.865578819896854,8.13560313162506,776.0203156366135,8.294046642529949,340.60173415444865,normal,none
P001,7,46.54267250776943,39.88676072628381,9.11371550864477,522.9121918278311,2.2789827565154686,363.5165898207359,normal,none
P001,8,26.994799423090686,38.16395443180515,7.303004288229188,638.9868015550461,6.356844442644002,278.71152287125636,normal,none
P001,9,34.254524177922065,38.04753515385744,7.80093346614734,968.327293856247,6.480353852465935,296.80629028614385,normal,none
P001,10,29.278466204952423,40.645633989751744,7.490207481285785,689.7277208788239,9.895233506365953,304.4442317916423,normal,none
P001,11,38.92374359436616,40.42307125494937,9.528555760569429,887.9999557731223,2.2904807196410437,385.1734884662563,normal,none
P001,12,32.88632620147705,38.338704379878514,7.63294853075898,971.4548571675273,8.763676264726689,292.63735726759654,normal,none
P001,13,41.385966632372,38.978159505303324,9.74364276922163,729.4259262936994,2.6488016649805246,379.78926202141605,normal,none
P001,14,39.03420335407877,38.31370804261468,8.753757970670621,948.9114418012384,3.9940050514039727,335.38892716398533,normal,none
P001,15,49.93844016237776,39.54763146838232,7.272728236521382,523.5581877123673,1.0964913035065915,287.61917606764564,normal,none
P001,16,44.8019841090741,39.11079983399842,7.190583118455871,690.8096432532684,9.961213802400968,281.22945703565574,normal,none
P001,17,49.276959440340455,41.30389851117249,7.034443065828459,860.3609096800974,6.817103690265748,290.54992247359974,normal,none
P001,18,31.670629748813568,40.20480899289904,7.334656520787629,717.3826253345525,4.537237063292064,294.888464446788,normal,none
P001,19,36.58472626877727,34.50293056525149,4.5359556415903945,965.0511357379282,18.057778547551504,156.50376254885416,abnormal,power_degradation
P001,20,40.97373737165013,40.04485105719086,7.4585178056489045,881.2554000375756,5.393790301196257,298.6752346346164,normal,none
P001,21,47.96233735989256,34.79155667568183,5.465817124086843,555.9338626604475,5.444711507714003,190.16428625157968,abnormal,partial_shading
P001,22,72.68785313506653,25.52132649844769,4.634028797612121,978.7797781191977,33.42613808271515,118.26656194706791,abnormal,combined
P001,23,26.73031296170959,40.803010826286155,9.297503287920964,564.1957322498814,4.752823780987313,379.36612731447025,normal,none
P001,24,31.626415723501477,41.36216520542629,8.269413820602662,605.899102721041,5.392960887794583,342.04086059980267,normal,none
P001,25,30.028776584742396,38.55858145650448,9.985448069982684,824.9390288197267,4.381000839145041,385.02471278612273,normal,none
P001,26,28.025104896706644,38.123486685157786,8.014256686442366,794.1543592286166,2.30114732596577,305.53140807702226,normal,none
P001,27,26.774827150225814,40.155514786350494,7.6868253514334635,952.710006503064,8.596354002537465,308.66842905958026,normal,none
P001,28,30.95011585922488,40.3448888914814,7.642710422111316,566.1559243625125,9.35514240580671,308.344302809848,normal,none
P001,29,36.81677565779485,40.923097121453765,9.422490993299931,595.2049571809389,0.9693081422882333,385.59751404483643,normal,none
P001,30,35.58946557549802,39.33512334018337,9.187227548379552,836.6822736466507,9.841652113659661,361.3807287698402,normal,none
P001,31,35.06553205255672,38.69651302697481,9.585017609058372,624.3281669601429,1.902089084408115,370.9067587727103,normal,none
P001,32,35.5470409958601,38.3927257233347,7.749419343646301,961.6327996380064,4.43130745053457,297.52133137571684,normal,none
P001,33,27.447718205040008,35.21715915198818,5.621763814300915,507.3789282478253,1.398941642757539,197.98255096312343,abnormal,partial_shading
P001,34,69.15777776509785,34.91384675270431,5.641241897597545,760.416117019781,0.8795309995826839,196.95745510765553,abnormal,overheating
P001,35,49.63272109449315,38.32601529086076,9.352211805845709,727.5041836695716,4.230074859901629,358.43301267421117,normal,none
P001,36,78.89420808514046,31.465674477666933,2.464390475822192,718.6831301978257,68.74837459876636,77.54370849808382,abnormal,combined
P001,37,38.554880034356856,40.73987780189532,7.171495818722449,792.0887972294856,5.028503829195135,292.16586331155577,normal,none
P001,38,66.42198949321711,35.04697098196051,7.554027636032364,627.4085330815169,1.0194129506363585,264.74578735695405,abnormal,overheating
P001,39,32.9971653486781,41.34172388477663,2.7386460433658746,837.8076614133765,9.290722654981547,113.22034854296798,abnormal,low_current
P001,40,39.591807232280615,39.613913577659794,9.804118773209282,602.1295997117683,7.161918007894148,388.37951378702445,normal,none
P001,41,34.89464616978136,40.358451114799855,7.899991239396287,658.088598135927,7.518644924144021,318.83141024252217,normal,none
P001,42,36.457138065464655,41.99227220427221,9.988289343565283,536.6303605498165,2.1315431226704042,419.4309649700248,normal,none
P001,43,48.331484449842726,41.404320868432194,9.637810727453628,684.763544369442,1.5774683235723197,399.04700782870793,normal,none
P001,44,37.562928574472245,36.91926655125741,6.4212998297954265,811.576277040908,15.017948055688754,237.06968002176117,abnormal,power_degradation
P001,45,48.293900985901935,37.517932509591056,9.634380894920776,632.2329607435638,8.897127070057092,361.46205218733115,normal,none
P001,46,28.886197744374762,38.40878135728947,7.631888964420829,671.4401438966293,6.874971288013305,293.13155457755,normal,none
P001,47,37.21329630373441,37.242691928634585,6.538311139884566,546.1492338563667,6.353636588455895,243.50430751628053,abnormal,partial_shading
P001,48,25.08864222719456,40.85559611509814,8.911340131904138,630.9776312171741,7.412309083479308,364.0781132733408,normal,none
P001,49,35.692172974516986,37.0483484980417,7.225731580221301,941.5531966500714,9.03928571559893,267.7014217373443,normal,none
P001,50,45.86487549715042,39.91254783244897,7.444281356702448,563.7227596410694,3.082583499301337,297.1202357275946,normal,none
P001,51,89.30490662543151,25.359053903000962,3.0734276967512786,872.8266753242306,56.67733642542172,77.93921862889177,abnormal,combined
P001,52,38.99708797859674,41.37356361770546,9.921511067911867,874.7388055717697,9.257638225695565,410.48826935202044,normal,none
P001,53,29.062544177510965,40.999435149534484,7.531157110961144,706.1472051768986,1.79360663418207,308.7731875718069,normal,none
P001,54,88.27039715120814,32.22011625043425,4.592192085125838,924.2997266297556,40.67222838377888,147.96096282707856,abnormal,combined
P001,55,39.56354306492336,34.23234764599472,5.412070063257971,599.786415012876,66.7380760491798,185.26786388992753,abnormal,soiling
P001,56,45.513409524289045,41.35661517931504,7.668770641617427,830.0165913743144,3.984659785647835,317.1543963238008,normal,none
P001,57,26.735518866570498,40.866633187201806,8.053438387248256,754.7028377640187,6.795181183602637,329.1169124674046,normal,none
P001,58,58.177114209741475,25.92273401481142,8.911201833066684,589.2839080862318,14.438014736423332,231.00271487088762,abnormal,low_voltage
P001,59,27.710063680367778,39.17281879282322,9.185635181958112,656.8386570974956,6.0620885330614325,359.8272224798269,normal,none
P001,60,34.629885833618175,39.882940217483,7.7641675184157455,854.3926419170853,0.01691278218629466,309.6578289754985,normal,none
P001,61,42.17142867286317,37.522104963180425,6.211113080470901,598.5175645508672,6.469460994374804,233.05403694361206,abnormal,partial_shading
P001,62,48.694662298392274,30.307099810124356,6.3738759469931034,950.0234175485457,7.606837560529037,193.1736945028709,abnormal,low_voltage
P001,63,33.154572621434994,40.486042070972,8.663237433000381,595.9200464950737,6.649294342127715,350.7401951832729,normal,none
P001,64,43.703364003972254,37.87013671604972,8.707315764597428,703.0375843790814,8.337251693040574,329.74723843511964,normal,none
P001,65,30.25456712206605,40.928794137387904,8.819984711439288,661.1246148682691,4.417860168379529,360.99133854940726,normal,none
P001,66,37.77934992186468,40.96867699553001,9.87949601104911,867.980722970111,6.588507449984218,404.7498809552982,normal,none
P001,67,41.596345907624965,40.09630402681188,7.280161600226688,975.9998312262376,2.3486859852668394,291.90757288701053,normal,none
P001,68,45.16407236440665,37.73676981122886,7.138641154278275,991.9680113909258,6.112739730606801,269.38925800396436,normal,none
P001,69,40.36102527494298,39.77859228442628,2.583305710219128,878.541700196202,7.415657535156554,102.76026459283696,abnormal,low_current
P001,70,41.4014502777946,37.02772409069016,9.252893429855419,885.0230942870126,1.0658729656353894,342.61358496124615,normal,none
P001,71,29.39716704266329,41.7898302113977,8.553873251331222,525.1091925703205,2.4919827965997166,357.4649108229482,normal,none
P001,72,33.33347763892572,38.78785942498942,3.593395657566766,823.5701161487469,4.759469361980214,139.38012562406715,abnormal,low_current
P001,73,45.31630806904407,40.3156437676558,3.514334494473206,932.227667888566,8.218079259162426,141.6826575595665,abnormal,low_current
P001,74,51.53737274458156,34.25034878623454,6.255330359501535,935.9451551367683,9.159670296961107,214.24724658604947,abnormal,power_degradation
P001,75,45.668710924544534,37.64758468150523,2.2324500615942076,714.291260345261,4.075726606232769,84.0463527410995,abnormal,low_current
P001,76,38.50380556296141,37.69187030758078,7.693784439184561,846.9749061495261,7.064191416945523,289.9931252562276,normal,none
P001,77,35.18998424166467,39.713055702519576,8.247322702309468,603.4171947572052,4.201435177734256,327.5263858734702,normal,none
P001,78,48.65155083975252,30.156255653901816,6.6419700182734704,787.8451734050401,7.154695988360354,200.2969459166057,abnormal,partial_shading
P001,79,52.60425375178158,31.827583604552835,8.860291015410318,709.5106413149109,11.21273503467076,282.00165305364027,abnormal,low_voltage
P001,80,40.08131472353104,38.10269347161909,7.658264903864309,717.9179880233182,0.2902481994671524,291.8005201564002,normal,none
P001,81,41.978547125708744,39.021583345688185,7.495134193610527,733.6950746161551,1.276277972811607,292.4720036230906,normal,none
P001,82,25.67416129762844,38.970101281698525,8.693175949074323,513.5510231701562,6.427496480093358,338.7739471950521,normal,none
P001,83,36.54246110128779,37.251423167443136,8.13731159256442,605.8301421057407,3.2684580488130854,303.1264375799578,normal,none
P001,84,36.95641539097015,41.70722471916337,3.264694480276216,933.9643659648484,7.054602543195704,136.1613463282924,abnormal,low_current
P001,85,26.302140206081386,41.759598461909604,7.672666497159245,534.3091852263847,9.572856027763683,320.4074720535165,normal,none
P001,86,25.775749972017802,38.236416518664385,9.517686538853795,810.6678282930789,2.3854494188890585,363.9222267936989,normal,none
P001,87,27.859736152732665,41.73878511108326,8.395101950305662,628.1218482810933,3.688951743229414,350.401356289444,normal,none
P001,88,49.09336860253022,40.59178614298004,9.333375658526297,581.8829050835996,3.1103891959859986,378.85838872299496,normal,none
P001,89,48.22217921017804,39.87898364206207,9.724078453142333,687.6534797126592,9.414705985413097,387.7863655669913,normal,none
P001,90,39.802446531246304,41.15285816890159,7.728548141611396,848.5965012478862,3.0158268548766696,318.05184552326176,normal,none
P001,91,45.13819909115416,40.98113608300106,8.697797666101948,520.5345651030681,5.3274524531050025,356.44562977693295,normal,none
P001,92,26.72391841299101,40.237716270284025,7.03795645049756,710.0293704209138,4.9020170499040825,283.19129477773606,normal,none
P001,93,34.0547009623768,41.457875074025516,8.379218042805238,576.4955745469299,1.7613696108605936,347.3845748366402,normal,none
P001,94,41.26143535041854,40.07956177026776,9.7588529707083,887.3207251857873,4.648737716345078,391.1305504464643,normal,none
P001,95,31.709888451230633,36.81370528015466,6.492193056671811,543.3314490278372,13.224467760041579,239.00168181018245,abnormal,partial_shading
P001,96,36.61771166508079,40.0516585211526,8.136967912384792,514.3499988850448,8.509528363124591,325.89906022441164,normal,none
P001,97,30.302996254493475,40.989161784140485,8.02101652949285,940.1599898791127,7.011837503322016,328.7747442006475,normal,none
P001,98,25.253777860966927,41.74031288888516,7.256838885874064,860.0373320520971,4.885778468487874,302.9027256806122,normal,none
P001,99,41.90232776960412,35.55921203236361,5.344523648759712,606.8973037393491,9.413533719807461,190.04704963822823,abnormal,power_degradation
P001,100,31.08262909691893,40.31980010798408,8.107061351983111,776.7364775051249,3.437573941462025,326.8750931751222,normal,none
P001,101,33.26978242989826,35.62283953748615,4.812749280928589,625.7018381004707,1.8098382712845873,171.44379536867098,abnormal,partial_shading
P001,102,27.98886853137632,39.67931982691875,9.286568828452308,592.5749212188309,2.163846398786057,368.4847346388533,normal,none
P001,103,43.11462502732629,41.883035114415286,8.573910607325823,641.4993516374775,1.0052610809079077,359.10139903448515,normal,none
P001,104,30.687079087063868,37.89720771842702,7.042445101768191,767.0675446338316,2.743113267832673,266.889004867328,normal,none
P001,105,32.30341611381944,37.552716918365924,5.913608965317783,876.3960878956269,1.53881470181641,222.0720834404895,abnormal,partial_shading
P001,106,32.108483178428735,39.39357104303199,8.022117797680878,982.7488215691474,2.524783904929726,316.01986737851297,normal,none
P001,107,50.552891132485755,36.40424465351164,4.22224651076692,814.7228534759992,32.14436297170133,153.7076949653948,abnormal,soiling
P001,108,39.070989927114105,38.51917755921114,9.98175436813066,559.2257811057308,7.644434453261942,384.4889688584563,normal,none
P001,109,44.768520746085485,38.12843568532517,8.567717605390653,725.2572324443771,4.427210040193284,326.6736696871657,normal,none
P001,110,37.63450610798401,39.72616392643289,3.828892736735391,896.035722193818,14.21385300488067,152.1072205162784,abnormal,low_current
P001,111,30.275629882634824,40.30214068596018,7.471171280142632,586.9067741632173,0.7506486890116792,301.10419602121357,normal,none
P001,112,36.26259261544256,39.96905597559782,7.873777867093083,615.738117278013,7.069558298790333,314.70746830926663,normal,none
P001,113,36.35078316017608,40.436924600356214,9.771733133447647,893.9140133233657,6.250580071642219,395.1388359320251,normal,none
P001,114,48.341711461137834,39.125694830521056,8.633687136131735,823.8173617012403,9.08411445212606,337.7990081504856,normal,none
P001,115,31.490950987846176,38.75577139739447,5.785132111958214,912.1201506600046,66.84770115870552,224.20725763477841,abnormal,soiling
P001,116,36.71744925690405,38.520455952723836,8.207525557488417,636.1230965721315,5.39981562598014,316.1576267180877,normal,none
P001,117,39.95091655102759,41.447114446462265,9.203601769856846,801.8568204729553,0.2586489238833545,381.46273587491936,normal,none
P001,118,41.85745917930428,41.30258436408636,8.76136879512935,510.3727281077669,7.647603800317762,361.8671738057036,normal,none
P001,119,26.005791828615404,36.050150643300455,5.4115024697549,825.7547447168431,13.741091818901513,195.08547924125662,abnormal,partial_shading
P001,120,39.63324063194636,40.17392359727043,8.47517740657304,545.6212031469136,3.4796105629465046,340.48112960497787,normal,none
P001,121,41.753337738029636,41.28866547200176,7.989410990736896,846.8368369917163,2.8821779536145575,329.8721177148699,normal,none
P001,122,84.01249430144142,25.33027417282338,2.264179378327366,700.9595403768831,34.63686405723831,57.35228442948497,abnormal,combined
P001,123,77.86490630822763,33.89307293303579,3.972981159449387,817.037437742878,46.52990283197286,134.65654019879517,abnormal,combined
P001,124,34.04448397879188,40.782215770277865,8.876226226435026,879.9952680305084,2.0355823835027387,361.9921731922725,normal,none
P001,125,48.19181902111119,39.19058047536189,9.094750087366517,560.71304168131,9.731468158216943,356.4285352022421,normal,none
P001,126,30.98243655819126,37.791890819026165,8.65251702100801,776.1257045268665,0.9320920128152255,326.9949785677002,normal,none
P001,127,41.536197354469586,34.704796894537346,6.496429521306704,749.1877523535976,58.66413303967164,225.4572670766256,abnormal,soiling
P001,128,31.835622417831857,41.17361972788347,9.940733897810127,621.8654530375692,5.512650768804697,409.295997324515,normal,none
P001,129,48.04670374828905,39.54120445796447,9.637978765439428,932.013467214294,2.7624740282204097,381.0972889257604,normal,none
P001,130,38.49688107785739,40.726304434585764,2.8015179892007143,601.0261037434309,10.890764739202988,114.09547450715684,abnormal,low_current
P001,131,49.97255833073347,33.91712277324561,4.445786255148367,769.2902888519368,5.176859125395113,150.788278239475,abnormal,partial_shading
P001,132,38.585751573966824,39.2767230843325,7.965332050687112,594.3261868535527,6.9749842762057135,312.85214122959604,normal,none
P001,133,30.83906115144733,40.87772237549629,7.130941897291906,872.352575782598,7.052278810250026,291.4966631532933,normal,none
P001,134,54.71035004848406,40.75436196419958,3.9560570042018175,660.8421280840893,14.472366575563655,161.2265791002479,abnormal,low_current
P001,135,49.133839754421345,38.659973519656816,7.301093806494557,922.5197115551912,0.9971169774197841,282.26009322360994,normal,none
P001,136,48.06109568926607,36.45987171847818,5.964343979283202,577.1806093857745,48.779624039389276,217.45921636954324,abnormal,soiling
P001,137,48.69778201565994,28.17986659108619,6.240945961738347,664.282794491728,10.115362427310144,175.8690246039647,abnormal,low_voltage
P001,138,48.8534898155669,40.13399589503994,9.66231604872797,743.9737426950894,5.410160126976601,387.78735263622684,normal,none
P001,139,30.86925607755054,40.421997872029586,7.862137012126131,613.7431403501569,0.9037933076896865,317.8032855737675,normal,none
P001,140,80.84369571951979,32.853213093463815,3.3310356549851172,877.6004651172939,66.13696248201944,109.43522419515186,abnormal,combined
P001,141,44.9035866290553,38.46683887982604,8.124523269325945,572.7848978496992,5.3116631814876,312.52472757655863,normal,none
